Commodity,Market,State,Date,Modal_Price,Min_Price,Max_Price,Arrival_Tons,Unit
Mustard,Bharatpur Mandi,Rajasthan,2026-09-01,5725,5382,6068,107,Quintal
Mustard,Bharatpur Mandi,Rajasthan,2026-09-02,5685,5344,6026,135,Quintal
Mustard,Bharatpur Mandi,Rajasthan,2026-09-03,5701,5359,6043,108,Quintal
Mustard,Bharatpur Mandi,Rajasthan,2026-09-04,5689,5348,6030,109,Quintal
Mustard,Bharatpur Mandi,Rajasthan,2026-09-05,5677,5336,6018,109,Quintal
Mustard,Bharatpur Mandi,Rajasthan,2026-09-06,5693,5351,6035,38,Quintal
Mustard,Bharatpur Mandi,Rajasthan,2026-09-07,5625,5288,5962,138,Quintal
Mustard,Bharatpur Mandi,Rajasthan,2026-09-08,5641,5303,5979,110,Quintal
Mustard,Bharatpur Mandi,Rajasthan,2026-09-09,5601,5265,5937,139,Quintal
Mustard,Bharatpur Mandi,Rajasthan,2026-09-10,5617,5280,5954,111,Quintal
Mustard,Bharatpur Mandi,Rajasthan,2026-09-11,5605,5269,5941,112,Quintal
Mustard,Bharatpur Mandi,Rajasthan,2026-09-12,5593,5257,5929,112,Quintal
Mustard,Bharatpur Mandi,Rajasthan,2026-09-13,5608,5272,5944,39,Quintal
Mustard,Bharatpur Mandi,Rajasthan,2026-09-14,5650,5311,5989,142,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-06-16,1317,1185,1449,291,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-06-17,1308,1177,1439,366,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-06-18,1312,1181,1443,294,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-06-19,1309,1178,1440,295,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-06-20,1306,1175,1437,296,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-06-21,1310,1179,1441,104,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-06-22,1294,1165,1423,373,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-06-23,1337,1203,1471,283,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-06-24,1328,1195,1461,355,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-06-25,1332,1199,1465,285,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-06-26,1329,1196,1462,286,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-06-27,1326,1193,1459,288,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-06-28,1330,1197,1463,101,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-06-29,1314,1183,1445,362,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-06-30,1318,1186,1450,291,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-07-01,1308,1177,1439,366,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-07-02,1312,1181,1443,294,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-07-03,1309,1178,1440,295,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-07-04,1306,1175,1437,296,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-07-05,1310,1179,1441,104,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-07-06,1294,1165,1423,373,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-07-07,1337,1203,1471,283,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-07-08,1328,1195,1461,355,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-07-09,1332,1199,1465,285,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-07-10,1329,1196,1462,286,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-07-11,1326,1193,1459,288,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-07-12,1330,1197,1463,101,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-07-13,1314,1183,1445,362,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-07-14,1318,1186,1450,291,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-07-15,1308,1177,1439,366,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-07-16,1312,1181,1443,294,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-07-17,1309,1178,1440,295,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-07-18,1307,1176,1438,296,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-07-19,1310,1179,1441,104,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-07-20,1295,1166,1425,373,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-07-21,1338,1204,1472,283,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-07-22,1328,1195,1461,355,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-07-23,1332,1199,1465,285,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-07-24,1329,1196,1462,286,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-07-25,1327,1194,1460,288,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-07-26,1330,1197,1463,101,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-07-27,1314,1183,1445,362,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-07-28,1318,1186,1450,291,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-07-29,1309,1178,1440,366,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-07-30,1313,1182,1444,294,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-07-31,1310,1179,1441,295,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-08-01,1307,1176,1438,296,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-08-02,1311,1180,1442,104,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-08-03,1295,1166,1425,373,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-08-04,1338,1204,1472,283,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-08-05,1329,1196,1462,355,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-08-06,1333,1200,1466,285,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-08-07,1330,1197,1463,286,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-08-08,1327,1194,1460,288,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-08-09,1331,1198,1464,101,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-08-10,1315,1184,1447,362,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-08-11,1319,1187,1451,291,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-08-12,1309,1178,1440,366,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-08-13,1313,1182,1444,294,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-08-14,1310,1179,1441,295,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-08-15,1307,1176,1438,296,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-08-16,1311,1180,1442,104,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-08-17,1295,1166,1425,373,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-08-18,1339,1205,1473,283,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-08-19,1329,1196,1462,355,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-08-20,1333,1200,1466,285,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-08-21,1330,1197,1463,286,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-08-22,1327,1194,1460,288,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-08-23,1331,1198,1464,101,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-08-24,1315,1184,1447,362,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-08-25,1319,1187,1451,291,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-08-26,1310,1179,1441,366,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-08-27,1313,1182,1444,294,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-08-28,1311,1180,1442,295,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-08-29,1308,1177,1439,296,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-08-30,1311,1180,1442,104,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-08-31,1296,1166,1426,373,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-09-01,1339,1205,1473,283,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-09-02,1329,1196,1462,355,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-09-03,1333,1200,1466,285,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-09-04,1330,1197,1463,286,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-09-05,1328,1195,1461,288,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-09-06,1332,1199,1465,101,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-09-07,1315,1184,1447,362,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-09-08,1319,1187,1451,291,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-09-09,1310,1179,1441,366,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-09-10,1314,1183,1445,294,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-09-11,1311,1180,1442,295,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-09-12,1308,1177,1439,296,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-09-13,1312,1181,1443,104,Quintal
Potato,Agra Mandi,Uttar Pradesh,2026-09-14,1320,1188,1452,373,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-06-16,2175,1914,2480,422,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-06-17,2160,1901,2462,530,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-06-18,2166,1906,2469,425,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-06-19,2162,1903,2465,427,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-06-20,2157,1898,2459,429,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-06-21,2163,1903,2466,151,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-06-22,2137,1881,2436,541,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-06-23,2209,1944,2518,409,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-06-24,2193,1930,2500,514,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-06-25,2199,1935,2507,413,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-06-26,2195,1932,2502,415,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-06-27,2190,1927,2497,416,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-06-28,2196,1932,2503,146,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-06-29,2170,1910,2474,525,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-06-30,2176,1915,2481,422,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-07-01,2161,1902,2464,530,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-07-02,2167,1907,2470,425,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-07-03,2163,1903,2466,427,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-07-04,2158,1899,2460,429,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-07-05,2164,1904,2467,151,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-07-06,2138,1881,2437,541,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-07-07,2209,1944,2518,409,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-07-08,2194,1931,2501,514,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-07-09,2200,1936,2508,413,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-07-10,2196,1932,2503,415,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-07-11,2191,1928,2498,416,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-07-12,2197,1933,2505,146,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-07-13,2171,1910,2475,525,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-07-14,2177,1916,2482,422,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-07-15,2162,1903,2465,530,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-07-16,2168,1908,2472,425,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-07-17,2163,1903,2466,427,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-07-18,2159,1900,2461,429,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-07-19,2165,1905,2468,151,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-07-20,2139,1882,2438,541,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-07-21,2210,1945,2519,409,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-07-22,2195,1932,2502,514,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-07-23,2201,1937,2509,413,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-07-24,2197,1933,2505,415,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-07-25,2192,1929,2499,416,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-07-26,2198,1934,2506,146,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-07-27,2172,1911,2476,525,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-07-28,2178,1917,2483,422,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-07-29,2163,1903,2466,530,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-07-30,2169,1909,2473,425,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-07-31,2164,1904,2467,427,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-08-01,2160,1901,2462,429,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-08-02,2166,1906,2469,151,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-08-03,2140,1883,2440,541,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-08-04,2211,1946,2521,409,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-08-05,2196,1932,2503,514,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-08-06,2202,1938,2510,413,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-08-07,2198,1934,2506,415,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-08-08,2193,1930,2500,416,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-08-09,2199,1935,2507,146,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-08-10,2173,1912,2477,525,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-08-11,2179,1918,2484,422,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-08-12,2164,1904,2467,530,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-08-13,2170,1910,2474,425,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-08-14,2165,1905,2468,427,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-08-15,2161,1902,2464,429,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-08-16,2167,1907,2470,151,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-08-17,2141,1884,2441,541,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-08-18,2212,1947,2522,409,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-08-19,2197,1933,2505,514,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-08-20,2203,1939,2511,413,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-08-21,2199,1935,2507,415,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-08-22,2194,1931,2501,416,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-08-23,2200,1936,2508,146,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-08-24,2174,1913,2478,525,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-08-25,2180,1918,2485,422,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-08-26,2165,1905,2468,530,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-08-27,2171,1910,2475,425,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-08-28,2166,1906,2469,427,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-08-29,2162,1903,2465,429,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-08-30,2168,1908,2472,151,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-08-31,2142,1885,2442,541,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-09-01,2213,1947,2523,409,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-09-02,2198,1934,2506,514,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-09-03,2204,1940,2513,413,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-09-04,2200,1936,2508,415,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-09-05,2195,1932,2502,416,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-09-06,2201,1937,2509,146,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-09-07,2175,1914,2480,525,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-09-08,2181,1919,2486,422,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-09-09,2166,1906,2469,530,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-09-10,2172,1911,2476,425,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-09-11,2167,1907,2470,427,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-09-12,2163,1903,2466,429,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-09-13,2169,1909,2473,151,Quintal
Onion,Lasalgaon Mandi,Maharashtra,2026-09-14,2180,1918,2485,541,Quintal
Tomato,Kolar Mandi,Karnataka,2026-06-16,1646,1399,1909,191,Quintal
Tomato,Kolar Mandi,Karnataka,2026-06-17,1635,1390,1897,240,Quintal
Tomato,Kolar Mandi,Karnataka,2026-06-18,1639,1393,1901,192,Quintal
Tomato,Kolar Mandi,Karnataka,2026-06-19,1636,1391,1898,193,Quintal
Tomato,Kolar Mandi,Karnataka,2026-06-20,1632,1387,1893,194,Quintal
Tomato,Kolar Mandi,Karnataka,2026-06-21,1637,1391,1899,68,Quintal
Tomato,Kolar Mandi,Karnataka,2026-06-22,1617,1374,1876,245,Quintal
Tomato,Kolar Mandi,Karnataka,2026-06-23,1671,1420,1938,185,Quintal
Tomato,Kolar Mandi,Karnataka,2026-06-24,1660,1411,1926,232,Quintal
Tomato,Kolar Mandi,Karnataka,2026-06-25,1664,1414,1930,187,Quintal
Tomato,Kolar Mandi,Karnataka,2026-06-26,1661,1412,1927,188,Quintal
Tomato,Kolar Mandi,Karnataka,2026-06-27,1657,1408,1922,188,Quintal
Tomato,Kolar Mandi,Karnataka,2026-06-28,1662,1413,1928,66,Quintal
Tomato,Kolar Mandi,Karnataka,2026-06-29,1642,1396,1905,238,Quintal
Tomato,Kolar Mandi,Karnataka,2026-06-30,1647,1400,1911,191,Quintal
Tomato,Kolar Mandi,Karnataka,2026-07-01,1635,1390,1897,240,Quintal
Tomato,Kolar Mandi,Karnataka,2026-07-02,1640,1394,1902,192,Quintal
Tomato,Kolar Mandi,Karnataka,2026-07-03,1636,1391,1898,193,Quintal
Tomato,Kolar Mandi,Karnataka,2026-07-04,1633,1388,1894,194,Quintal
Tomato,Kolar Mandi,Karnataka,2026-07-05,1638,1392,1900,68,Quintal
Tomato,Kolar Mandi,Karnataka,2026-07-06,1618,1375,1877,245,Quintal
Tomato,Kolar Mandi,Karnataka,2026-07-07,1672,1421,1940,185,Quintal
Tomato,Kolar Mandi,Karnataka,2026-07-08,1660,1411,1926,232,Quintal
Tomato,Kolar Mandi,Karnataka,2026-07-09,1665,1415,1931,187,Quintal
Tomato,Kolar Mandi,Karnataka,2026-07-10,1661,1412,1927,188,Quintal
Tomato,Kolar Mandi,Karnataka,2026-07-11,1658,1409,1923,188,Quintal
Tomato,Kolar Mandi,Karnataka,2026-07-12,1663,1414,1929,66,Quintal
Tomato,Kolar Mandi,Karnataka,2026-07-13,1643,1397,1906,238,Quintal
Tomato,Kolar Mandi,Karnataka,2026-07-14,1647,1400,1911,191,Quintal
Tomato,Kolar Mandi,Karnataka,2026-07-15,1636,1391,1898,240,Quintal
Tomato,Kolar Mandi,Karnataka,2026-07-16,1640,1394,1902,192,Quintal
Tomato,Kolar Mandi,Karnataka,2026-07-17,1637,1391,1899,193,Quintal
Tomato,Kolar Mandi,Karnataka,2026-07-18,1633,1388,1894,194,Quintal
Tomato,Kolar Mandi,Karnataka,2026-07-19,1638,1392,1900,68,Quintal
Tomato,Kolar Mandi,Karnataka,2026-07-20,1618,1375,1877,245,Quintal
Tomato,Kolar Mandi,Karnataka,2026-07-21,1672,1421,1940,185,Quintal
Tomato,Kolar Mandi,Karnataka,2026-07-22,1660,1411,1926,232,Quintal
Tomato,Kolar Mandi,Karnataka,2026-07-23,1665,1415,1931,187,Quintal
Tomato,Kolar Mandi,Karnataka,2026-07-24,1662,1413,1928,188,Quintal
Tomato,Kolar Mandi,Karnataka,2026-07-25,1658,1409,1923,188,Quintal
Tomato,Kolar Mandi,Karnataka,2026-07-26,1663,1414,1929,66,Quintal
Tomato,Kolar Mandi,Karnataka,2026-07-27,1643,1397,1906,238,Quintal
Tomato,Kolar Mandi,Karnataka,2026-07-28,1648,1401,1912,191,Quintal
Tomato,Kolar Mandi,Karnataka,2026-07-29,1636,1391,1898,240,Quintal
Tomato,Kolar Mandi,Karnataka,2026-07-30,1641,1395,1904,192,Quintal
Tomato,Kolar Mandi,Karnataka,2026-07-31,1637,1391,1899,193,Quintal
Tomato,Kolar Mandi,Karnataka,2026-08-01,1634,1389,1895,194,Quintal
Tomato,Kolar Mandi,Karnataka,2026-08-02,1638,1392,1900,68,Quintal
Tomato,Kolar Mandi,Karnataka,2026-08-03,1619,1376,1878,245,Quintal
Tomato,Kolar Mandi,Karnataka,2026-08-04,1673,1422,1941,185,Quintal
Tomato,Kolar Mandi,Karnataka,2026-08-05,1661,1412,1927,232,Quintal
Tomato,Kolar Mandi,Karnataka,2026-08-06,1666,1416,1933,187,Quintal
Tomato,Kolar Mandi,Karnataka,2026-08-07,1662,1413,1928,188,Quintal
Tomato,Kolar Mandi,Karnataka,2026-08-08,1659,1410,1924,188,Quintal
Tomato,Kolar Mandi,Karnataka,2026-08-09,1663,1414,1929,66,Quintal
Tomato,Kolar Mandi,Karnataka,2026-08-10,1643,1397,1906,238,Quintal
Tomato,Kolar Mandi,Karnataka,2026-08-11,1648,1401,1912,191,Quintal
Tomato,Kolar Mandi,Karnataka,2026-08-12,1636,1391,1898,240,Quintal
Tomato,Kolar Mandi,Karnataka,2026-08-13,1641,1395,1904,192,Quintal
Tomato,Kolar Mandi,Karnataka,2026-08-14,1638,1392,1900,193,Quintal
Tomato,Kolar Mandi,Karnataka,2026-08-15,1634,1389,1895,194,Quintal
Tomato,Kolar Mandi,Karnataka,2026-08-16,1639,1393,1901,68,Quintal
Tomato,Kolar Mandi,Karnataka,2026-08-17,1619,1376,1878,245,Quintal
Tomato,Kolar Mandi,Karnataka,2026-08-18,1673,1422,1941,185,Quintal
Tomato,Kolar Mandi,Karnataka,2026-08-19,1661,1412,1927,232,Quintal
Tomato,Kolar Mandi,Karnataka,2026-08-20,1666,1416,1933,187,Quintal
Tomato,Kolar Mandi,Karnataka,2026-08-21,1663,1414,1929,188,Quintal
Tomato,Kolar Mandi,Karnataka,2026-08-22,1659,1410,1924,188,Quintal
Tomato,Kolar Mandi,Karnataka,2026-08-23,1664,1414,1930,66,Quintal
Tomato,Kolar Mandi,Karnataka,2026-08-24,1644,1397,1907,238,Quintal
Tomato,Kolar Mandi,Karnataka,2026-08-25,1649,1402,1913,191,Quintal
Tomato,Kolar Mandi,Karnataka,2026-08-26,1637,1391,1899,240,Quintal
Tomato,Kolar Mandi,Karnataka,2026-08-27,1642,1396,1905,192,Quintal
Tomato,Kolar Mandi,Karnataka,2026-08-28,1638,1392,1900,193,Quintal
Tomato,Kolar Mandi,Karnataka,2026-08-29,1635,1390,1897,194,Quintal
Tomato,Kolar Mandi,Karnataka,2026-08-30,1639,1393,1901,68,Quintal
Tomato,Kolar Mandi,Karnataka,2026-08-31,1619,1376,1878,245,Quintal
Tomato,Kolar Mandi,Karnataka,2026-09-01,1674,1423,1942,185,Quintal
Tomato,Kolar Mandi,Karnataka,2026-09-02,1662,1413,1928,232,Quintal
Tomato,Kolar Mandi,Karnataka,2026-09-03,1667,1417,1934,187,Quintal
Tomato,Kolar Mandi,Karnataka,2026-09-04,1663,1414,1929,188,Quintal
Tomato,Kolar Mandi,Karnataka,2026-09-05,1660,1411,1926,188,Quintal
Tomato,Kolar Mandi,Karnataka,2026-09-06,1664,1414,1930,66,Quintal
Tomato,Kolar Mandi,Karnataka,2026-09-07,1644,1397,1907,238,Quintal
Tomato,Kolar Mandi,Karnataka,2026-09-08,1649,1402,1913,191,Quintal
Tomato,Kolar Mandi,Karnataka,2026-09-09,1637,1391,1899,240,Quintal
Tomato,Kolar Mandi,Karnataka,2026-09-10,1642,1396,1905,192,Quintal
Tomato,Kolar Mandi,Karnataka,2026-09-11,1638,1392,1900,193,Quintal
Tomato,Kolar Mandi,Karnataka,2026-09-12,1635,1390,1897,194,Quintal
Tomato,Kolar Mandi,Karnataka,2026-09-13,1640,1394,1902,68,Quintal
Tomato,Kolar Mandi,Karnataka,2026-09-14,1650,1402,1914,245,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-06-16,13571,12757,14385,45,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-06-17,13474,12666,14282,57,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-06-18,13513,12702,14324,46,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-06-19,13484,12675,14293,46,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-06-20,13455,12648,14262,46,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-06-21,13493,12683,14303,16,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-06-22,13330,12530,14130,58,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-06-23,13776,12949,14603,44,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-06-24,13678,12857,14499,55,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-06-25,13718,12895,14541,44,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-06-26,13688,12867,14509,44,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-06-27,13659,12839,14479,45,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-06-28,13699,12877,14521,16,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-06-29,13533,12721,14345,56,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-06-30,13572,12758,14386,45,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-07-01,13476,12667,14285,57,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-07-02,13514,12703,14325,46,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-07-03,13485,12676,14294,46,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-07-04,13456,12649,14263,46,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-07-05,13494,12684,14304,16,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-07-06,13331,12531,14131,58,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-07-07,13777,12950,14604,44,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-07-08,13679,12858,14500,55,Quintal
